solarradiation,humidity,month,hour,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",holiday,Domingo,Quarta,Quinta,Segunda,Sexta,Sábado,Terça,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo,Total Consumption (Portugal),Portugal,Active Energy (MWh) - Porto
746.0,46.46,4,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,896.2552880789019,133.91129924528764,1203.0693476782053,290.4457691547018,0.0,0.0,150.94975542769532,0.0,23.86196187643509,2449.2729992079408,0.0,359.9196173072843,0.0,0.0,23524.7,23524.7,65.14,4965.522983132525
661.0,43.14,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1009.8991507687152,107.16559389101955,1051.3681943020604,291.9688731042615,0.0,0.0,151.27468427026807,0.0,23.780729665791903,2450.5727145782316,0.0,359.35099183278203,0.0,0.0,23223.199999999997,23223.199999999997,63.0,4904.036810408214
528.0,43.45,4,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1157.1122245068243,120.20336369925045,795.7304274079627,289.9177597855211,0.0,0.0,149.48757563611804,0.0,23.86196187643509,2525.6718933178545,0.0,344.62765365370507,0.0,0.0,23178.7,23178.7,65.14,4935.1864383563825
347.0,33.03,4,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1155.853125241855,154.76766932792495,407.78569742878005,286.0389217273091,0.0,0.0,164.65769097373249,0.0,23.537033033862357,2627.2121566218334,0.0,60.84292577174428,0.0,0.0,23391.7,23391.7,65.14,5206.8412452366365
138.0,32.01,4,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1560.7144630874802,198.36905839065355,66.59010467474948,286.79031967575855,0.0,0.0,168.983306190482,0.0,23.821345771113496,2744.369312421965,0.0,0.0,0.0,0.0,24823.0,24823.0,55.0,5361.729499625022
17.0,48.58,4,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1965.2102559852115,288.31342362531825,0.06092415798238747,286.8106277284194,0.0,0.0,169.26761892773317,0.0,23.780729665791903,2650.0993319705503,0.0,0.0,0.0,0.0,26465.9,26465.9,127.45,5104.302561421379
0.0,67.56,4,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2066.1209696567057,350.4966808726751,0.16246442128636657,294.66984410814734,0.0,0.0,163.56105613004954,0.0,23.90257798175668,2279.863223911582,0.0,0.0,0.0,0.0,25447.9,25447.9,127.45,4713.82972670314
0.0,71.85,4,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1497.6376515230486,350.27329229340626,0.08123221064318328,294.7510763187905,0.0,0.0,163.1548950768336,0.0,23.760421613131108,2459.5894899596246,0.0,0.0,0.0,0.0,23528.0,23528.0,133.67,4234.62230061787
0.0,76.52,4,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1202.3585658350773,339.04293917198623,0.12184831596477494,296.497568847619,0.0,62.386337773964755,153.38672174699082,0.0,23.719805507809518,2255.6560251399133,0.0,0.0,0.0,0.0,21295.4,21295.4,127.45,3877.959950858929
0.0,66.72,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,769.6548877915008,321.19216088314664,0.0,296.5381849529406,0.0,257.9122687921069,117.0759235894879,0.0,23.476108875879966,1945.6536012728652,0.0,0.02030805266079582,0.0,0.0,18320.9,18320.9,116.61,3391.0110992487466
0.0,62.48,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,666.3478239060324,289.1663618370717,0.0,293.51228510648195,0.0,259.61814521561377,119.16765301354987,0.0,23.780729665791903,1893.055744881404,0.0,0.04061610532159164,0.0,0.0,17390.6,17390.6,110.43,3278.9315427800075
0.0,81.62,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,539.5240350393625,259.8618418475433,0.0,289.4100584690012,0.0,272.5340667078799,121.64523543816696,0.0,23.090255875324846,1941.3279860561156,0.0,0.2030805266079582,0.0,0.0,16929.5,16929.5,113.79,3217.4830469481303
0.0,76.36,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,621.7716483155856,264.5123859068656,0.0,287.4807934662256,0.0,285.85614925336193,123.20895549304825,0.0,22.96840755936007,1790.8656238922792,0.0,0.2030805266079582,0.0,0.0,16679.3,16679.3,115.33,3207.636520749817
0.0,81.49,4,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1291.6530733845966,313.9421860832426,0.0,291.0956268398473,0.0,350.11082787211996,126.05208286555965,0.0,23.557341086523152,999.3592714377622,0.0,0.16246442128636657,0.0,0.0,16691.7,16691.7,112.02,3293.7547773951037
0.0,66.72,4,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1249.7981768506963,304.1333966480782,0.0,292.1110294728871,0.0,386.2591616083365,125.54438154903977,0.0,23.293336401932805,1073.707052228936,0.0,0.06092415798238747,0.0,0.0,16974.1,16974.1,111.23,3511.7433463377124
0.0,61.02,4,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,939.1052791931811,351.1465385578205,45.814966802755364,288.17126725669266,0.0,339.5506404885061,129.46383571257334,0.0,22.887175348716887,1456.8387737275098,0.0,22.156085452928238,0.0,0.0,17439.8,17439.8,132.87,3798.561809200928
30.0,50.93,4,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,270.0971003885844,415.0356722286842,376.064519172617,294.16214279162745,0.0,190.16460511569204,122.76217833451072,0.0,23.638573297166335,2940.057707861393,0.0,786.4496473419789,0.0,0.0,18862.4,18862.4,141.45,4076.0815881627827
197.0,48.03,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,257.9935010027501,372.67307437826406,797.3550716208263,294.93384879273765,0.0,126.31608755015,116.62914643095039,0.0,23.537033033862357,3126.3231668662124,0.0,1043.7729826069226,0.0,0.0,19968.7,19968.7,139.23,4226.316694536984
387.0,43.78,4,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,325.65993246852173,360.4882427817866,1075.9409380216234,289.9380678381819,0.0,126.31608755015,118.4771792230828,0.0,22.19670155824983,2115.7944664650126,0.0,354.88322024740694,0.0,0.0,20031.0,20031.0,83.0,4388.029549339099
549.0,35.11,4,11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,310.44920102558564,368.4083833194969,1246.7519689515768,284.31273725114147,0.0,126.15362312886361,118.21317453849247,0.0,18.724024553253745,2125.8469525321066,0.0,428.3171386688446,0.0,0.0,20474.7,20474.7,54.68,4516.417147550203
689.0,45.91,4,12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,294.62922800282576,398.60645762610034,1312.7531400991634,280.7994441408238,0.0,126.2348553395068,116.12144511443049,0.0,18.784948711236133,2121.602569526,0.0,428.41867893214857,0.0,0.0,20823.7,20823.7,65.5,4330.959091246087
757.0,41.72,4,13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,263.45636716850413,449.45782148873303,1326.136146802628,286.60754720181137,0.0,126.31608755015,113.82663516376057,0.0,19.08956950114807,2111.7328559328535,0.0,634.2204845966535,0.0,0.0,19935.5,19935.5,65.5,4174.562974765843
773.0,40.32,4,14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,276.4738289240743,510.8896807876404,1307.615202775982,284.08934867187276,0.0,126.31608755015,113.94848347972535,0.0,19.08956950114807,2007.7759343622395,0.0,709.4008955469195,0.0,0.0,19319.2,19319.2,65.5,4078.978117756914
744.0,26.73,4,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,312.54093044964765,533.3300789778198,1248.8843144809605,285.1453674102341,0.0,126.31608755015,111.75521379235938,0.0,19.19110976445205,2008.8725692059224,0.0,769.8173522127871,0.0,0.0,19020.3,19020.3,65.14,3987.3848600777565
660.0,27.66,4,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,369.99241142703903,531.5835864489914,1086.6838978791843,293.7153656330899,0.0,126.31608755015,113.582938531831,0.0,19.130185606469663,2025.2814757558453,0.0,734.4813405830024,0.0,0.0,18800.6,18800.6,65.14,4038.4112300151855
512.0,37.92,4,17,0,0,1,0,0,0,1,0,0,0,0,1,0,0,413.8171890690364,514.0374289500637,817.8255887029085,293.5935173171252,0.0,126.31608755015,110.33365010610368,0.0,19.272341975095234,2043.2744104133105,0.0,398.07844825691967,0.0,0.0,19342.5,19342.5,65.14,4184.219815856449
366.0,35.4,4,18,0,0,1,0,0,0,1,0,0,0,0,1,0,0,512.3112444738961,483.2910372216189,419.2800552347905,292.720271052711,0.0,126.31608755015,115.45127937662423,0.0,18.9474131325225,2195.239568474046,0.0,40.25056037369731,0.0,0.0,20249.4,20249.4,65.5,4457.330233005978
124.0,58.96,4,19,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2233.093778633769,435.16095241553285,68.29598109825635,296.05079168908145,0.0,188.0525676389693,121.68585154348855,0.0,19.048953395826477,1046.3927214001656,0.0,0.22338857926875402,0.0,0.0,21672.8,21672.8,66.89,4592.3975234991185
26.0,72.4,4,20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2456.076196849307,435.7295778900351,0.06092415798238747,291.31901541911606,0.0,339.5506404885061,124.24466617874882,0.0,19.02864534316568,1029.1918007964712,0.0,0.0,0.0,0.0,23095.9,23095.9,108.0,4480.65675255731
0.0,82.39,4,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2393.0806174955187,353.7256612457416,0.08123221064318328,294.7916924241121,0.0,365.05755463046563,124.32589838939202,0.0,19.272341975095234,1056.770136309832,0.0,0.0,0.0,0.0,22661.5,22661.5,143.35,4154.481622842067
0.0,93.75,4,22,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2107.711861506016,294.8526165820945,0.04061610532159164,298.284677481769,0.0,364.7326257878929,125.8490023389517,0.0,19.170801711791256,1066.7616982189436,0.0,0.0,0.0,0.0,21035.9,21035.9,143.35,3767.4458689332564
0.0,93.7,4,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1357.6948606375045,244.42772182533847,0.0,297.5535875859804,0.0,385.9342327657638,131.43371682067055,0.0,19.37388223839921,1461.2456211549022,0.0,0.02030805266079582,0.0,0.0,19162.9,19162.9,139.5,3479.9741513487797
0.0,100.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,478.2952562670631,150.46236216383622,0.0,306.7125193359993,0.0,377.8922439120886,124.97575607453747,0.0,19.455114449042394,1942.1403081625474,0.0,0.0,0.0,0.0,16704.6,16704.6,126.24,3075.7017261249457
0.0,100.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,473.96964105031367,131.5961812419569,0.0,302.85398933044803,0.0,367.57575316040436,125.70684597032613,0.0,19.19110976445205,1823.114811517623,0.0,0.02030805266079582,0.0,0.0,15930.6,15930.6,115.07,2996.9032799577444
0.0,93.55,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,700.4856604288302,151.66053727082317,0.0,283.7441117766392,0.0,366.7634310539725,125.62561375968295,0.0,19.08956950114807,1521.9870066633428,0.0,0.04061610532159164,0.0,0.0,15564.7,15564.7,115.33,2970.020919436537
0.0,100.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,599.9201836525693,192.3172586977364,0.0,279.3169562965857,0.0,377.0799218056568,127.45333849915457,0.0,18.642792342610562,1545.3818833285795,0.0,0.04061610532159164,0.0,0.0,15421.6,15421.6,110.75,2988.8976534596836
0.0,93.5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,594.965018803335,248.79395314740955,0.0,288.63835246789097,0.0,376.67376075244084,128.6108975008199,0.0,18.74433260591454,1501.6992620552078,0.0,0.0,0.0,0.0,15510.599999999999,15510.599999999999,110.78,3094.154129970727
0.0,93.5,4,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1174.6583820057517,319.6081327756046,0.02030805266079582,291.03470268186487,0.0,376.9986895950136,129.17952297532221,0.0,18.988029237844092,901.1495287701537,0.0,0.08123221064318328,0.0,0.0,15778.8,15778.8,112.16,3345.568051050267
5.0,88.37,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,877.145410525093,458.2105921855361,49.815653176932145,303.21953427834234,0.0,376.3488319098681,128.3672008688904,0.0,18.60217623728897,1154.1269407656873,0.0,47.398994910297446,0.0,0.0,16301.2,16301.2,116.14,3632.2844646164613
46.0,100.0,4,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,401.226196419343,603.6568653421557,327.42673305001097,302.9961456990736,0.0,291.4611717877416,126.29577949748919,0.0,18.967721185183297,2055.885711115665,0.0,549.7389855277428,0.0,0.0,17565.0,17565.0,129.35,3927.924531702297
182.0,67.35,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,348.12063871136195,601.3620553914858,702.394617378945,302.2853638559458,0.0,169.5316236123235,127.87980760503129,0.0,18.683408447932155,2234.474726214703,0.0,697.2972961610853,0.0,0.0,18686.4,18686.4,135.01,4080.3116598563806
352.0,64.69,4,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,345.9882931819784,522.1200339090606,977.3656504061204,306.16420191415773,0.0,116.32452564103845,126.01146676023806,0.0,19.19110976445205,2489.543867634299,0.0,1002.1820907576129,0.0,0.0,19132.600000000002,19132.600000000002,112.33,4194.682591190877
527.0,55.91,4,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,291.9688731042615,427.7688212470032,1164.7074362019619,304.31616912202537,0.0,0.0,125.19914465380623,0.0,18.581868184628174,2697.092165827632,0.0,1045.7631717676807,0.0,0.0,19523.4,19523.4,40.23,4311.02795542947
638.0,60.23,4,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,373.2416998527664,344.5058053377403,1251.5446693795247,301.2496531702452,0.0,0.0,124.83359970591191,0.0,18.419403763341805,2762.6262517640203,0.0,1109.5304571225795,0.0,0.0,19939.9,19939.9,33.3,4183.017144836444
696.0,56.91,4,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,320.42045488203644,303.057069857056,1269.7406845635978,307.4436092317879,0.0,0.0,124.75236749526871,0.0,18.54125207930658,2666.792551257725,0.0,1106.7279458553899,0.0,0.0,19141.8,19141.8,32.58,4067.178270984352
746.0,59.76,4,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,261.42556190242465,278.20001340024197,1240.6189370480165,306.2048180194794,0.0,0.0,124.91483191655509,0.0,19.150493659130458,2717.1565218564983,0.0,1147.100354545052,0.0,0.0,18633.4,18633.4,32.48,3989.9960058036877
706.0,59.76,4,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,274.7476444479067,239.0663959228884,1139.4645267445926,299.9499377999542,0.0,0.0,128.57028139549834,0.0,19.150493659130458,2801.0084712929242,0.0,1147.1206625977127,0.0,0.0,18408.6,18408.6,25.0,3920.881126135511
611.0,58.71,4,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,360.58978304509054,253.07895225883752,943.3090460939658,304.21462885872137,0.0,0.0,128.34689281622957,0.0,18.988029237844092,2809.5378534104584,0.0,1085.0592536663207,0.0,0.0,18305.4,18305.4,20.0,3965.765351179369
525.0,40.32,4,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,352.04009287489555,263.273594694557,651.5838696216339,301.8792028027299,0.0,0.0,126.13331507620282,0.0,19.130185606469663,2944.8910243946625,0.0,829.3402545615797,0.0,0.0,18785.1,18785.1,10.0,4148.841744197557
241.0,52.54,4,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,601.1792829175387,225.7443133774063,304.7020221225805,299.1579237461832,0.0,0.0,129.6872242918421,0.0,19.455114449042394,2643.296134329184,0.0,179.64503383739984,0.0,0.0,19854.2,19854.2,20.0,4414.0892429026435
90.0,67.35,4,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2896.293854377378,191.52524464396535,55.58314013259815,292.8015032633541,0.0,18.84587286921852,140.59264857068945,0.0,19.150493659130458,726.7439725192392,0.0,0.060924157982387456,0.0,0.0,21334.5,21334.5,35.14,4573.536810250713
34.0,87.84,4,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3089.2406627075993,179.84811436400778,0.08123221064318328,298.62991437700254,0.0,211.20374767227653,141.08004183454858,0.0,18.866180921879316,711.0458478124441,0.0,0.0,0.0,0.0,22857.3,22857.3,107.53,4273.892127745956
0.0,93.75,4,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2691.6699157671997,158.341886596225,0.3046207899119373,302.54936854053614,0.0,258.8870553198251,134.84546966768423,0.0,18.967721185183297,860.2694187639718,0.0,0.0,0.0,0.0,21741.4,21741.4,140.21,3937.644882107443
0.0,93.7,4,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2208.62257517751,153.1024090097397,0.08123221064318328,301.066880696298,0.0,319.9736777234989,135.5359434581513,0.0,18.9474131325225,954.336318688778,0.0,0.0,0.0,0.0,20121.1,20121.1,137.31,3581.2009614129893
0.0,93.65,4,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1842.7323903879517,140.99880962390537,0.08123221064318328,298.9751512722361,0.0,385.04067844868877,157.77326112172273,0.0,18.784948711236133,890.5690333338791,0.0,0.0,0.0,0.0,18363.7,18363.7,134.9,3264.9561735106195
0.0,93.6,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,857.4669074967819,129.93092092377165,0.0,299.3203881674696,0.0,377.72977949080223,126.25516339216762,0.0,18.825564816557723,1379.1807803526265,0.0,0.0,0.0,0.0,15671.0,15671.0,127.99,2834.4810444988207
0.0,93.5,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,695.9163485801512,144.6542591028486,0.0,306.7328273886601,0.0,377.4048506482295,126.29577949748919,0.0,18.88648897454011,1341.9967359307093,0.0,0.0,0.0,0.0,14793.1,14793.1,117.86,2740.2571249987654
0.0,93.55,4,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,533.0254581879078,177.35022388672988,0.0,303.82877585816624,0.0,377.56731506951587,125.46314933839656,0.0,18.642792342610562,1388.583408734575,0.0,0.34523689523352896,0.0,0.0,14359.5,14359.5,119.83,2690.03625162605
0.0,93.55,4,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,659.3821618433794,210.12742088125435,0.0,300.6201035377605,0.0,377.2423862269431,127.7782673417273,0.0,17.525849446266793,1193.5651790329528,0.0,0.0,0.0,0.0,14170.5,14170.5,117.99,2692.672441592765
0.0,93.55,4,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,968.551955551335,253.4648052593926,0.0,304.6817140699197,0.0,377.1611540163,128.06258007897844,0.0,17.363385024980424,841.2001573154844,0.0,0.0,0.0,0.0,14193.4,14193.4,118.24,2765.617712133507
0.0,100.0,4,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,940.60807509008,281.0634488254141,0.0,308.27623939088056,0.0,376.67376075244084,128.0828881316392,0.0,17.546157498927588,866.1790620882632,0.0,0.02030805266079582,0.0,0.0,14334.8,14334.8,117.86,2905.473496138783
0.0,93.47,4,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,784.7640789711329,312.9877076081852,37.81359405440182,309.83995944576185,0.0,376.4300641205113,128.2859686582472,0.0,18.297555447377032,1102.7678755865345,0.0,123.96035344149767,0.0,0.0,14472.9,14472.9,120.0,3162.1735084570155
35.0,93.6,4,8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,362.45812388988384,203.73038429310367,266.46195896230194,311.26152313201754,0.0,220.4642196855994,124.73205944260793,0.0,19.75973523895433,2190.325019730133,0.0,499.1719344023612,0.0,0.0,15701.5,15701.5,118.9,3504.9559763393418
58.0,93.65,4,9,1,0,0,0,0,0,1,1,0,0,0,0,0,0,251.57615636193862,71.07818431278537,623.3759844757885,320.0752179868029,0.0,126.07239091822044,121.76708375413173,0.0,21.95300492632028,2899.7462233297133,0.0,914.5325354736182,0.0,0.0,17266.0,17266.0,122.98,3815.0027240772047
118.0,87.51,4,10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,260.4507753747064,40.65672142691323,924.6459456986945,316.8462376137364,0.0,126.15362312886361,123.8385051255329,0.0,22.64347871678734,2872.6552810802123,0.0,900.4387469270258,0.0,0.0,18579.6,18579.6,90.0,4025.04263953252
423.0,87.93,4,11,0,0,1,0,0,0,1,1,0,0,0,0,0,0,315.4652900328023,51.013828283919096,1135.0576793172002,315.52621419078463,0.0,56.94377966087147,122.9855669137795,0.0,22.684094822108932,3127.643190289164,0.0,1198.6625002508124,0.0,0.0,19357.4,19357.4,40.02,4037.0191244139955
637.0,82.39,4,12,0,0,1,0,0,0,1,1,0,0,0,0,0,0,198.87675970717345,118.63964364436919,1234.3437487758308,313.5766411353482,0.0,0.0,121.54369517486298,0.0,22.866867296056093,3013.5525504408133,0.0,1214.9495584847707,0.0,0.0,18662.2,18662.2,32.58,3651.214038146064
710.0,76.64,4,13,1,0,0,0,0,0,1,1,0,0,0,0,0,0,167.88667134679906,271.49835602217934,1262.165780921121,313.61725724066986,0.0,0.0,122.8434105451539,0.0,23.06994782266405,2732.2657130361304,0.0,1554.1752701307041,0.0,0.0,16348.5,16348.5,25.0,3405.0498851382117
738.0,77.46,4,14,0,0,1,0,0,0,1,1,0,0,0,0,0,0,142.3797572048395,390.6253929304076,1245.4116374759644,315.62775445408863,0.0,0.0,123.67604070424655,0.0,23.3136444545936,2248.1826617607403,0.0,1424.081884785646,0.0,0.0,15006.9,15006.9,5.5,3314.8539372664286
710.0,77.46,4,15,0,0,1,0,0,0,1,1,0,0,0,0,0,0,195.32285049153418,550.4903834761923,1163.712341621583,317.47578724622105,0.0,0.0,124.40713060003519,0.0,23.51672498120156,1931.945665726828,0.0,1294.4555846517862,0.0,0.0,14752.0,14752.0,1.5,3255.317613854349
630.0,76.36,4,16,0,0,1,0,0,0,1,1,0,0,0,0,0,0,193.6982062786705,792.217134297645,989.7535625292059,316.09483966528694,0.0,0.0,124.71175138994714,0.0,23.415184717897578,1854.7141414578214,0.0,1292.1607747011165,0.0,0.0,14703.5,14703.5,1.5,3277.099827523439
482.0,82.39,4,17,0,0,1,0,0,0,1,1,0,0,0,0,0,0,265.8933334877997,888.6397683311035,702.9632428534472,314.693584031692,0.0,0.0,122.53878975524196,0.0,23.232412243950417,1702.0585096066193,0.0,929.8244991271974,0.0,0.0,15143.5,15143.5,0.1,3424.7951151034545
325.0,77.15,4,18,0,0,1,0,0,0,1,1,0,0,0,0,0,0,312.90647539754195,902.7944810356781,345.1962791282073,317.73979193081135,0.0,0.0,122.31540117597321,0.0,23.415184717897578,1541.0968842171517,0.0,266.2182623303724,0.0,0.0,16189.5,16189.5,1.5,3708.9243951084422
148.0,77.02,4,19,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1589.4097414971848,908.5010438333619,63.56420482829091,312.58154655496924,0.0,0.0,123.61511654626416,0.0,23.577649139183944,597.665989807221,0.0,0.16246442128636657,0.0,0.0,17773.7,17773.7,4.17,3987.922272836938
7.0,87.75,4,20,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2417.8361336890284,934.3531948705548,0.08123221064318328,309.2104098132771,0.0,0.0,124.69144333728633,0.0,23.3136444545936,213.6610220442328,0.0,0.0,0.0,0.0,19767.3,19767.3,63.96,3914.7413116140933
0.0,93.65,4,21,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1704.6376322945403,979.6401523041295,0.26400468459034565,313.84064581993863,0.0,0.0,125.50376544371817,0.0,23.597957191844742,923.3665383810644,0.0,70.18462999571035,0.0,0.0,19652.1,19652.1,117.86,3699.906839484193
0.0,93.65,4,22,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1485.3309716106062,919.4064681122092,0.08123221064318328,312.21600160707493,0.0,0.0,125.46314933839656,0.0,23.191796138628828,957.321602429915,0.0,8.610614328177427,0.0,0.0,18735.4,18735.4,126.39,3410.8257074252156
0.0,87.75,4,23,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1159.8335035633709,910.6943135207276,0.08123221064318328,308.8854809707044,0.0,0.0,126.3363956028108,0.0,22.602862611465746,1015.3417088818086,0.0,10.966348436829742,0.0,0.0,17347.800000000003,17347.800000000003,115.0,3232.6313804537335
0.0,93.55,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,712.629875919986,889.6551709641433,0.0,305.4534200710299,0.0,0.0,122.4169414392772,0.0,22.92779145403848,1931.4582724629686,0.0,773.9398869029287,0.0,0.0,15733.7,15733.7,98.21,2854.558213680455
0.0,93.55,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,486.37786122605985,879.4808365810845,0.0,305.5346522816731,0.0,0.0,122.72156222918913,0.0,22.98871561202087,2049.38713426421,0.0,829.9291880887428,0.0,0.0,14853.8,14853.8,81.85,2861.3134833158147
0.0,93.55,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,446.4725377475961,846.7848717972032,0.0,308.8448648653828,0.0,60.761693561101104,123.14803133506584,0.0,23.435492770558376,1926.0766385078578,0.0,699.4905658484512,0.0,0.0,14884.5,14884.5,78.14,2840.925290928422
0.0,100.0,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,561.050570859806,914.0654502624199,0.0,308.6620923914357,0.0,126.39731976079318,123.3511118616738,0.0,23.273028349272007,1634.656082825438,0.0,679.020048766369,0.0,0.0,14770.1,14770.1,71.9,2936.9544953204977
0.0,93.55,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,546.9770903658746,1198.8249646720988,0.0,307.11868038921517,0.0,126.47855197143636,123.75727291488973,0.0,23.374568612575988,1703.7643860301262,0.0,925.0724148045712,0.0,0.0,15219.5,15219.5,70.0,3234.5200562427813
0.0,93.5,4,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,613.3031903560337,1455.417210041254,0.02030805266079582,308.7027084967572,0.0,126.31608755015,127.51426265713694,0.0,23.394876665236783,1589.7143622870967,0.0,916.136871633821,0.0,0.0,16320.6,16320.6,72.96,3679.6339483176025
0.0,99.74,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599.0875534934767,1729.6368451199799,47.662999594887786,302.7727571198049,0.0,125.66622986500454,137.76982925083882,0.0,23.029331717342462,1662.295342496781,0.0,1052.3429808297785,0.0,0.0,17533.9,17533.9,80.0,4201.640366757507
53.0,93.6,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,604.9971968177682,1570.8684894178782,334.0471582174305,304.94571875451,0.0,125.66622986500454,137.81044535616044,0.0,22.887175348716887,1943.460331585499,0.0,1021.8199776806025,0.0,0.0,19739.1,19739.1,78.14,4465.81429185808
195.0,93.65,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,961.7690659626292,1177.1562724830296,710.659994811889,293.3904367905172,0.0,125.58499765436136,138.62276746259226,0.0,22.76532703275211,1933.7733904662996,0.0,1083.0284484002411,0.0,0.0,21008.8,21008.8,70.0,4551.727232302488
390.0,86.38,4,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,671.4248370712313,745.8741581257088,1017.494362463853,294.52768773952175,0.0,7.7170600111024115,140.71449688665422,0.0,22.96840755936007,2508.7349773987507,0.0,1077.0375728653062,0.0,0.0,21242.4,21242.4,55.13,4613.092314219843
476.0,77.31,4,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,500.85750277320733,623.6602972130396,1200.205912253033,283.1145621441545,0.0,0.0,125.62561375968295,0.0,19.597270817667965,2740.7950951536645,0.0,1118.7706210832416,0.0,0.0,21457.3,21457.3,27.75,4698.487710222775
346.0,67.97,4,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459.93677666170373,748.2908163923436,1270.2686939327784,287.29802099227845,0.0,0.0,114.82172974413956,0.0,18.805256763896928,2783.7060104259263,0.0,1230.7492234548697,0.0,0.0,21842.1,21842.1,20.53,4596.591683314475
