Unidades: €/MW
Informação acedida em: 10/12/2024 22:58:01
Data;Hora;Portugal;Espanha
2024-05-06;9;86.89;86.89
2024-05-06;10;61.54;61.54
2024-05-06;11;45.13;45.13
2024-05-06;12;35.00;35.00
2024-05-06;13;18.90;18.90
2024-05-06;14;10.00;10.00
2024-05-06;15;6.10;6.10
2024-05-06;16;4.99;4.99
2024-05-06;17;4.23;4.23
2024-05-06;18;5.00;5.00
2024-05-06;19;9.90;9.90
2024-05-06;20;37.62;37.62
2024-05-06;21;75.10;75.10
2024-05-06;22;97.69;97.69
2024-05-06;23;93.20;93.20
2024-05-06;24;84.42;84.42
2024-05-07;1;81.73;81.73
2024-05-07;2;77.64;77.64
2024-05-07;3;74.77;74.77
2024-05-07;4;68.24;68.24
2024-05-07;5;66.82;66.82
2024-05-07;6;69.09;69.09
2024-05-07;7;75.98;75.98
2024-05-07;8;99.87;99.87
2024-05-07;9;75.62;75.62
2024-05-07;10;35.00;35.00
2024-05-07;11;10.00;10.00
2024-05-07;12;9.99;3.60
2024-05-07;13;8.00;0.00
2024-05-07;14;7.53;0.00
2024-05-07;15;5.00;0.00
2024-05-07;16;0.31;0.00
2024-05-07;17;0.00;0.00
2024-05-07;18;1.01;0.00
2024-05-07;19;1.01;0.00
2024-05-07;20;35.00;35.00
2024-05-07;21;56.18;56.18
2024-05-07;22;67.44;67.44
2024-05-07;23;62.00;62.00
2024-05-07;24;50.01;50.01
2024-05-08;1;30.00;30.00
2024-05-08;2;20.18;20.18
2024-05-08;3;19.47;19.47
2024-05-08;4;17.27;17.27
2024-05-08;5;19.47;19.47
2024-05-08;6;18.67;18.67
2024-05-08;7;21.07;21.07
2024-05-08;8;35.01;35.01
2024-05-08;9;30.00;30.00
2024-05-08;10;18.67;18.67
2024-05-08;11;10.00;10.00
2024-05-08;12;6.55;6.55
2024-05-08;13;3.25;3.25
2024-05-08;14;3.25;3.25
2024-05-08;15;3.25;3.25
2024-05-08;16;3.25;3.25
2024-05-08;17;7.53;3.25
2024-05-08;18;8.47;3.60
2024-05-08;19;11.16;10.00
2024-05-08;20;24.50;24.50
2024-05-08;21;39.52;39.52
2024-05-08;22;63.38;63.38
2024-05-08;23;54.36;54.36
2024-05-08;24;51.91;51.91
2024-05-09;1;35.01;35.01
2024-05-09;2;35.01;35.01
2024-05-09;3;35.00;35.00
2024-05-09;4;35.00;35.00
2024-05-09;5;35.01;35.01
2024-05-09;6;35.01;35.01
2024-05-09;7;47.33;47.33
2024-05-09;8;68.78;68.78
2024-05-09;9;40.15;40.15
2024-05-09;10;29.90;29.90
2024-05-09;11;10.99;10.99
2024-05-09;12;7.23;3.25
2024-05-09;13;9.41;0.44
2024-05-09;14;9.41;0.44
2024-05-09;15;9.41;0.44
2024-05-09;16;9.41;0.44
2024-05-09;17;9.41;1.74
2024-05-09;18;11.16;5.89
2024-05-09;19;14.99;14.99
2024-05-09;20;35.00;35.00
2024-05-09;21;72.94;72.94
2024-05-09;22;104.62;104.62
2024-05-09;23;91.83;91.83
2024-05-09;24;65.72;65.72
2024-05-10;1;45.00;45.00
2024-05-10;2;40.74;40.74
2024-05-10;3;39.95;39.95
2024-05-10;4;38.00;38.00
2024-05-10;5;38.55;38.55
2024-05-10;6;40.86;40.86
2024-05-10;7;57.00;57.00
2024-05-10;8;75.72;75.72
2024-05-10;9;40.89;40.89
2024-05-10;10;22.98;22.98
2024-05-10;11;12.10;12.10
2024-05-10;12;4.50;3.25
2024-05-10;13;4.50;0.98
2024-05-10;14;0.44;0.44
2024-05-10;15;3.24;0.44
2024-05-10;16;0.99;0.88
2024-05-10;17;3.25;3.25
2024-05-10;18;6.31;6.31
2024-05-10;19;9.76;9.76
2024-05-10;20;14.99;14.99
2024-05-10;21;39.52;39.52
2024-05-10;22;75.72;75.72
2024-05-10;23;47.25;47.25
2024-05-10;24;40.17;40.17
2024-05-11;1;38.86;38.86
2024-05-11;2;35.01;35.01
2024-05-11;3;35.00;35.00
2024-05-11;4;35.01;35.01
2024-05-11;5;35.01;35.01
2024-05-11;6;35.01;35.01
2024-05-11;7;35.01;35.01
2024-05-11;8;35.01;35.01
2024-05-11;9;28.07;28.07
2024-05-11;10;6.40;6.40
2024-05-11;11;1.00;0.00
2024-05-11;12;0.98;0.00
2024-05-11;13;0.06;0.00
2024-05-11;14;0.05;0.00
2024-05-11;15;0.00;-0.01
2024-05-11;16;-0.10;-0.25
2024-05-11;17;-0.41;-0.41
2024-05-11;18;0.00;0.00
2024-05-11;19;3.25;3.25
2024-05-11;20;11.10;11.10
2024-05-11;21;35.00;35.00
2024-05-11;22;44.00;44.00
2024-05-11;23;41.63;41.63
2024-05-11;24;41.46;41.46
2024-05-12;1;35.01;35.01
2024-05-12;2;35.00;35.00
2024-05-12;3;35.00;35.00
2024-05-12;4;35.00;35.00
2024-05-12;5;35.00;35.00
2024-05-12;6;35.00;35.00
2024-05-12;7;35.00;35.00
2024-05-12;8;34.07;34.07
2024-05-12;9;2.35;2.35
2024-05-12;10;0.00;0.00
2024-05-12;11;0.00;0.00
2024-05-12;12;3.23;-0.75
2024-05-12;13;3.23;-0.62
2024-05-12;14;3.23;-0.66
2024-05-12;15;1.70;-0.66
2024-05-12;16;1.70;-1.00
2024-05-12;17;0.10;-1.00
2024-05-12;18;0.10;0.00
2024-05-12;19;14.30;14.30
2024-05-12;20;35.00;35.00
2024-05-12;21;39.53;39.53
2024-05-12;22;61.50;61.50
2024-05-12;23;49.98;49.98
2024-05-12;24;39.68;39.68
2024-05-13;1;35.00;35.00
2024-05-13;2;35.00;35.00
2024-05-13;3;35.00;35.00
2024-05-13;4;34.04;34.04
2024-05-13;5;34.03;34.03
2024-05-13;6;34.00;34.00
2024-05-13;7;35.00;35.00
2024-05-13;8;49.35;49.35
2024-05-13;9;50.00;50.00
2024-05-13;10;38.03;38.03
2024-05-13;11;11.70;11.70
2024-05-13;12;2.01;1.52
2024-05-13;13;0.10;0.00
2024-05-13;14;0.00;0.00
2024-05-13;15;0.00;0.00
2024-05-13;16;0.00;0.00
2024-05-13;17;0.44;0.44
2024-05-13;18;1.70;1.70
2024-05-13;19;3.25;3.25
2024-05-13;20;14.30;14.30
2024-05-13;21;35.00;35.00
2024-05-13;22;38.03;38.03
2024-05-13;23;39.68;39.68
2024-05-13;24;35.01;35.01
2024-05-14;1;11.10;11.10
2024-05-14;2;5.00;5.00
2024-05-14;3;4.16;4.16
2024-05-14;4;2.00;2.00
2024-05-14;5;0.01;0.01
2024-05-14;6;0.49;0.49
2024-05-14;7;3.25;3.25
2024-05-14;8;22.00;22.00
2024-05-14;9;16.50;16.50
2024-05-14;10;7.67;7.67
2024-05-14;11;0.00;0.00
2024-05-14;12;0.14;0.00
2024-05-14;13;0.00;0.00
2024-05-14;14;0.00;0.00
2024-05-14;15;-0.01;-0.01
2024-05-14;16;-0.06;-0.06
2024-05-14;17;-0.01;-0.01
2024-05-14;18;0.00;0.00
2024-05-14;19;0.00;0.00
2024-05-14;20;3.25;3.25
2024-05-14;21;21.96;21.96
2024-05-14;22;35.00;35.00
2024-05-14;23;35.00;35.00
2024-05-14;24;28.07;28.07
2024-05-15;1;17.84;17.84
2024-05-15;2;14.99;14.99
2024-05-15;3;12.03;12.03
2024-05-15;4;10.96;10.96
2024-05-15;5;11.00;11.00
2024-05-15;6;16.55;16.55
2024-05-15;7;30.64;30.64
2024-05-15;8;35.01;35.01
2024-05-15;9;30.00;30.00
2024-05-15;10;3.25;3.25
2024-05-15;11;3.21;3.21
2024-05-15;12;0.60;0.15
2024-05-15;13;0.40;0.00
2024-05-15;14;0.00;0.00
2024-05-15;15;0.00;0.00
2024-05-15;16;0.00;0.00
2024-05-15;17;0.00;0.00
2024-05-15;18;0.00;0.00
2024-05-15;19;0.01;0.01
2024-05-15;20;3.25;3.25
2024-05-15;21;22.78;22.78
2024-05-15;22;43.12;43.12
2024-05-15;23;51.29;51.29
2024-05-15;24;35.01;35.01
2024-05-16;1;53.52;53.52
2024-05-16;2;39.52;39.52
2024-05-16;3;35.50;35.50
2024-05-16;4;35.01;35.01
2024-05-16;5;35.00;35.00
2024-05-16;6;34.47;34.47
2024-05-16;7;35.00;35.00
2024-05-16;8;35.01;35.01
2024-05-16;9;35.01;35.01
2024-05-16;10;30.00;30.00
2024-05-16;11;12.00;12.00
2024-05-16;12;3.25;3.25
2024-05-16;13;3.25;3.25
2024-05-16;14;2.95;2.95
2024-05-16;15;2.80;2.15
2024-05-16;16;2.60;0.49
2024-05-16;17;2.60;0.57
2024-05-16;18;2.60;2.60
2024-05-16;19;3.25;3.25
2024-05-16;20;30.00;30.00
2024-05-16;21;39.52;39.52
2024-05-16;22;120.00;120.00
2024-05-16;23;106.39;106.39
2024-05-16;24;81.94;81.94
2024-05-17;1;90.34;90.34
2024-05-17;2;80.32;80.32
2024-05-17;3;67.51;67.51
2024-05-17;4;60.00;60.00
2024-05-17;5;50.60;50.60
2024-05-17;6;59.50;59.50
2024-05-17;7;67.78;67.78
2024-05-17;8;102.66;102.66
2024-05-17;9;89.46;89.46
2024-05-17;10;49.84;49.84
2024-05-17;11;35.01;35.01
2024-05-17;12;33.49;33.49
2024-05-17;13;35.01;35.01
2024-05-17;14;20.39;20.39
2024-05-17;15;16.84;16.84
2024-05-17;16;11.90;11.90
2024-05-17;17;10.61;10.61
2024-05-17;18;17.74;17.74
2024-05-17;19;29.57;29.57
2024-05-17;20;37.93;37.93
2024-05-17;21;64.80;64.80
2024-05-17;22;84.24;84.24
2024-05-17;23;89.40;89.40
2024-05-17;24;77.18;77.18
2024-05-18;1;71.37;71.37
2024-05-18;2;63.23;63.23
2024-05-18;3;45.13;45.13
2024-05-18;4;44.98;44.98
2024-05-18;5;47.78;47.78
2024-05-18;6;48.16;48.16
2024-05-18;7;50.85;50.85
2024-05-18;8;43.48;43.48
2024-05-18;9;31.96;31.96
2024-05-18;10;20.60;20.60
2024-05-18;11;9.43;9.43
2024-05-18;12;0.71;0.71
2024-05-18;13;0.00;0.00
2024-05-18;14;0.00;0.00
2024-05-18;15;0.00;0.00
2024-05-18;16;0.00;0.00
2024-05-18;17;0.00;0.00
2024-05-18;18;4.90;4.90
2024-05-18;19;15.25;15.25
2024-05-18;20;35.00;35.00
2024-05-18;21;45.42;45.42
2024-05-18;22;72.87;72.87
2024-05-18;23;74.46;74.46
2024-05-18;24;66.17;66.17
2024-05-19;1;58.15;58.15
2024-05-19;2;53.85;53.85
2024-05-19;3;50.91;50.91
2024-05-19;4;49.98;49.98
2024-05-19;5;48.47;48.47
2024-05-19;6;39.90;39.90
2024-05-19;7;41.20;41.20
2024-05-19;8;49.19;49.19
2024-05-19;9;35.00;35.00
2024-05-19;10;6.69;6.69
2024-05-19;11;0.00;0.00
2024-05-19;12;0.00;0.00
2024-05-19;13;0.64;0.00
2024-05-19;14;0.00;0.00
2024-05-19;15;0.00;0.00
2024-05-19;16;-0.03;-0.62
2024-05-19;17;-0.62;-0.62
2024-05-19;18;0.00;0.00
2024-05-19;19;5.00;5.00
2024-05-19;20;20.80;20.80
2024-05-19;21;35.00;35.00
2024-05-19;22;51.86;51.86
2024-05-19;23;45.54;45.54
2024-05-19;24;48.15;48.15
2024-05-20;1;49.12;49.12
2024-05-20;2;44.00;44.00
2024-05-20;3;46.62;46.62
2024-05-20;4;48.16;48.16
2024-05-20;5;48.40;48.40
2024-05-20;6;50.50;50.50
2024-05-20;7;55.99;55.99
2024-05-20;8;58.82;58.82
2024-05-20;9;49.98;49.98
2024-05-20;10;33.80;33.80
2024-05-20;11;13.50;13.50
2024-05-20;12;11.30;8.33
2024-05-20;13;9.45;3.26
2024-05-20;14;4.50;1.09
2024-05-20;15;3.13;0.78
2024-05-20;16;0.54;0.54
2024-05-20;17;3.25;3.25
2024-05-20;18;5.00;5.00
2024-05-20;19;15.17;15.17
2024-05-20;20;33.80;33.80
2024-05-20;21;49.12;49.12
2024-05-20;22;59.31;59.31
2024-05-20;23;57.63;57.63
2024-05-20;24;49.00;49.00
2024-05-21;1;72.43;72.43
2024-05-21;2;70.50;70.50
2024-05-21;3;69.13;69.13
2024-05-21;4;69.00;69.00
2024-05-21;5;68.01;68.01
2024-05-21;6;68.84;68.84
2024-05-21;7;67.00;67.00
2024-05-21;8;67.92;67.92
2024-05-21;9;72.87;72.87
2024-05-21;10;41.70;41.70
2024-05-21;11;30.00;30.00
2024-05-21;12;18.82;18.82
2024-05-21;13;20.43;20.43
2024-05-21;14;14.70;14.70
2024-05-21;15;9.66;9.66
2024-05-21;16;8.21;8.21
2024-05-21;17;7.44;7.44
2024-05-21;18;14.70;14.70
2024-05-21;19;19.44;19.44
2024-05-21;20;34.79;34.79
2024-05-21;21;62.73;62.73
2024-05-21;22;68.01;68.01
2024-05-21;23;66.77;66.77
2024-05-21;24;63.08;63.08
2024-05-22;1;72.00;72.00
2024-05-22;2;68.90;68.90
2024-05-22;3;65.90;65.90
2024-05-22;4;66.32;66.32
2024-05-22;5;64.76;64.76
2024-05-22;6;67.88;67.88
2024-05-22;7;62.90;62.90
2024-05-22;8;66.43;66.43
2024-05-22;9;58.58;58.58
2024-05-22;10;38.65;38.65
2024-05-22;11;24.17;24.17
2024-05-22;12;22.00;22.00
2024-05-22;13;21.76;21.76
2024-05-22;14;11.72;11.72
2024-05-22;15;10.23;10.23
2024-05-22;16;3.25;3.25
2024-05-22;17;3.25;3.25
2024-05-22;18;8.47;8.47
2024-05-22;19;25.10;25.10
2024-05-22;20;41.20;41.20
2024-05-22;21;57.24;57.24
2024-05-22;22;74.63;74.63
2024-05-22;23;67.88;67.88
2024-05-22;24;71.00;71.00
2024-05-23;1;72.00;72.00
2024-05-23;2;71.12;71.12
2024-05-23;3;54.00;54.00
2024-05-23;4;71.30;71.30
2024-05-23;5;71.12;71.12
2024-05-23;6;71.74;71.74
2024-05-23;7;72.00;72.00
2024-05-23;8;80.58;80.58
2024-05-23;9;82.67;82.67
2024-05-23;10;71.74;71.74
2024-05-23;11;49.21;49.21
2024-05-23;12;42.63;42.63
2024-05-23;13;35.01;35.01
2024-05-23;14;35.00;35.00
2024-05-23;15;30.39;30.39
2024-05-23;16;26.10;26.10
2024-05-23;17;26.31;26.31
2024-05-23;18;35.01;35.01
2024-05-23;19;43.56;43.56
2024-05-23;20;71.12;71.12
2024-05-23;21;68.43;68.43
2024-05-23;22;91.73;91.73
2024-05-23;23;92.30;92.30
2024-05-23;24;85.65;85.65
2024-05-24;1;85.00;85.00
2024-05-24;2;78.34;78.34
2024-05-24;3;77.51;77.51
2024-05-24;4;72.00;72.00
2024-05-24;5;71.00;71.00
2024-05-24;6;81.09;81.09
2024-05-24;7;83.34;83.34
2024-05-24;8;89.72;89.72
2024-05-24;9;86.84;86.84
2024-05-24;10;74.90;74.90
2024-05-24;11;61.22;61.22
2024-05-24;12;60.32;48.10
2024-05-24;13;53.71;48.30
2024-05-24;14;47.40;40.80
2024-05-24;15;47.20;36.76
2024-05-24;16;35.01;35.01
2024-05-24;17;38.50;38.50
2024-05-24;18;41.10;41.10
2024-05-24;19;68.00;68.00
2024-05-24;20;81.56;81.56
2024-05-24;21;92.76;92.76
2024-05-24;22;117.19;117.19
2024-05-24;23;111.10;111.10
2024-05-24;24;99.84;99.84
2024-05-25;1;94.88;94.88
2024-05-25;2;85.74;85.74
2024-05-25;3;74.88;74.88
2024-05-25;4;72.00;72.00
2024-05-25;5;70.99;70.99
2024-05-25;6;70.00;70.00
2024-05-25;7;71.30;71.30
2024-05-25;8;71.74;71.74
2024-05-25;9;30.52;30.52
2024-05-25;10;24.44;24.44
2024-05-25;11;16.50;16.50
2024-05-25;12;9.32;9.32
2024-05-25;13;3.24;3.24
2024-05-25;14;0.04;0.04
2024-05-25;15;0.00;0.00
2024-05-25;16;0.00;0.00
2024-05-25;17;0.00;0.00
2024-05-25;18;0.00;0.00
2024-05-25;19;2.00;2.00
2024-05-25;20;28.50;28.50
2024-05-25;21;70.99;70.99
2024-05-25;22;80.54;80.54
2024-05-25;23;86.85;86.85
2024-05-25;24;84.68;84.68
2024-05-26;1;56.64;56.64
2024-05-26;2;53.71;53.71
2024-05-26;3;46.65;46.65
2024-05-26;4;46.65;46.65
2024-05-26;5;50.00;50.00
2024-05-26;6;55.92;55.92
2024-05-26;7;56.16;56.16
2024-05-26;8;35.80;35.80
2024-05-26;9;20.33;20.33
2024-05-26;10;0.02;0.02
2024-05-26;11;0.00;0.00
2024-05-26;12;-0.01;-0.01
2024-05-26;13;-0.01;-0.01
2024-05-26;14;-0.01;-0.01
2024-05-26;15;-0.03;-0.03
2024-05-26;16;-0.60;-0.60
2024-05-26;17;-0.60;-0.60
2024-05-26;18;0.00;0.00
2024-05-26;19;0.44;0.44
2024-05-26;20;16.72;16.72
2024-05-26;21;35.23;35.23
2024-05-26;22;46.00;46.00
2024-05-26;23;55.52;55.52
2024-05-26;24;35.60;35.60
2024-05-27;1;32.30;32.30
2024-05-27;2;33.00;33.00
2024-05-27;3;31.00;31.00
2024-05-27;4;30.90;30.90
2024-05-27;5;28.00;28.00
2024-05-27;6;30.80;30.80
2024-05-27;7;35.01;35.01
2024-05-27;8;43.01;43.01
2024-05-27;9;35.00;35.00
2024-05-27;10;33.50;33.50
2024-05-27;11;31.53;31.53
2024-05-27;12;26.12;26.12
2024-05-27;13;30.60;30.60
2024-05-27;14;25.00;25.00
2024-05-27;15;22.23;22.23
2024-05-27;16;14.33;14.33
2024-05-27;17;6.00;6.00
2024-05-27;18;17.72;17.72
2024-05-27;19;25.57;25.57
2024-05-27;20;31.66;31.66
2024-05-27;21;35.01;35.01
2024-05-27;22;54.00;54.00
2024-05-27;23;52.82;52.82
2024-05-27;24;35.05;35.05
2024-05-28;1;35.00;35.00
2024-05-28;2;35.00;35.00
2024-05-28;3;35.01;35.01
2024-05-28;4;35.01;35.01
2024-05-28;5;35.01;35.01
2024-05-28;6;35.01;35.01
2024-05-28;7;41.22;41.22
2024-05-28;8;51.79;51.79
2024-05-28;9;40.74;40.74
2024-05-28;10;35.00;35.00
2024-05-28;11;28.20;28.20
2024-05-28;12;29.20;0.07
2024-05-28;13;17.10;0.08
2024-05-28;14;16.51;0.00
2024-05-28;15;8.44;0.00
2024-05-28;16;0.00;0.00
2024-05-28;17;0.01;0.01
2024-05-28;18;5.00;5.00
2024-05-28;19;8.00;8.00
2024-05-28;20;29.60;29.60
2024-05-28;21;41.10;41.10
2024-05-28;22;70.96;70.96
2024-05-28;23;55.94;55.94
2024-05-28;24;41.46;41.46
2024-05-29;1;54.77;54.77
2024-05-29;2;40.94;40.94
2024-05-29;3;40.58;40.58
2024-05-29;4;40.34;40.34
2024-05-29;5;40.70;40.70
2024-05-29;6;40.94;40.94
2024-05-29;7;59.36;59.36
2024-05-29;8;65.00;65.00
2024-05-29;9;52.19;52.19
2024-05-29;10;38.50;38.50
2024-05-29;11;29.00;29.00
2024-05-29;12;20.50;20.50
2024-05-29;13;24.08;24.08
2024-05-29;14;18.40;18.40
2024-05-29;15;17.47;17.47
2024-05-29;16;11.98;11.98
2024-05-29;17;11.00;11.00
2024-05-29;18;19.76;19.76
2024-05-29;19;29.38;29.38
2024-05-29;20;35.01;35.01
2024-05-29;21;40.94;40.94
2024-05-29;22;67.94;67.94
2024-05-29;23;69.87;69.87
2024-05-29;24;63.95;63.95
2024-05-30;1;50.94;50.94
2024-05-30;2;45.32;45.32
2024-05-30;3;43.12;43.12
2024-05-30;4;40.53;40.53
2024-05-30;5;38.64;38.64
2024-05-30;6;42.79;42.79
2024-05-30;7;45.44;45.44
2024-05-30;8;45.44;45.44
2024-05-30;9;38.64;38.64
2024-05-30;10;27.42;27.42
2024-05-30;11;10.27;10.27
2024-05-30;12;3.82;3.82
2024-05-30;13;3.25;3.25
2024-05-30;14;0.44;0.44
2024-05-30;15;0.00;0.00
2024-05-30;16;0.00;0.00
2024-05-30;17;0.00;0.00
2024-05-30;18;0.00;0.00
2024-05-30;19;1.00;1.00
2024-05-30;20;7.00;7.00
2024-05-30;21;37.50;37.50
2024-05-30;22;35.01;35.01
2024-05-30;23;37.92;37.92
2024-05-30;24;30.33;30.33
2024-05-31;1;10.00;10.00
2024-05-31;2;5.50;5.50
2024-05-31;3;4.77;4.77
2024-05-31;4;3.25;3.25
2024-05-31;5;3.25;3.25
2024-05-31;6;4.37;4.37
2024-05-31;7;6.67;6.67
2024-05-31;8;5.00;5.00
2024-05-31;9;2.47;2.47
2024-05-31;10;0.00;0.00
2024-05-31;11;0.00;0.00
2024-05-31;12;0.00;0.00
2024-05-31;13;0.00;0.00
2024-05-31;14;0.00;0.00
2024-05-31;15;0.00;-0.01
2024-05-31;16;-0.01;-0.01
2024-05-31;17;-0.01;-0.01
2024-05-31;18;-0.01;-0.01
2024-05-31;19;0.00;0.00
2024-05-31;20;0.00;0.00
2024-05-31;21;3.25;3.25
2024-05-31;22;7.30;7.30
2024-05-31;23;5.50;5.50
2024-05-31;24;3.25;3.25
2024-06-01;1;4.99;4.99
2024-06-01;2;3.25;3.25
2024-06-01;3;3.25;3.25
2024-06-01;4;1.23;1.23
2024-06-01;5;0.09;0.09
2024-06-01;6;3.25;3.25
2024-06-01;7;3.25;3.25
2024-06-01;8;3.25;3.25
2024-06-01;9;0.00;0.00
2024-06-01;10;0.00;0.00
2024-06-01;11;-0.01;-0.01
2024-06-01;12;-0.36;-0.36
2024-06-01;13;-0.50;-0.50
2024-06-01;14;-0.36;-0.36
2024-06-01;15;-0.58;-0.60
2024-06-01;16;-0.60;-0.62
2024-06-01;17;-0.66;-0.66
2024-06-01;18;-0.28;-0.60
2024-06-01;19;-0.01;-0.01
2024-06-01;20;0.00;0.00
2024-06-01;21;3.25;3.25
2024-06-01;22;7.20;7.20
2024-06-01;23;8.44;8.44
2024-06-01;24;4.50;4.50
2024-06-02;1;7.20;7.20
2024-06-02;2;5.00;5.00
2024-06-02;3;4.35;4.35
2024-06-02;4;3.60;3.60
2024-06-02;5;3.60;3.60
2024-06-02;6;5.00;5.00
2024-06-02;7;4.43;4.43
2024-06-02;8;3.25;3.25
2024-06-02;9;0.00;0.00
2024-06-02;10;-0.03;-0.03
2024-06-02;11;-1.05;-1.05
2024-06-02;12;-0.58;-1.86
2024-06-02;13;-0.53;-1.86
2024-06-02;14;-0.47;-1.86
2024-06-02;15;-0.58;-1.86
2024-06-02;16;-0.60;-1.86
2024-06-02;17;-0.66;-1.86
2024-06-02;18;-0.28;-1.00
2024-06-02;19;-0.01;-0.01
2024-06-02;20;0.44;0.44
2024-06-02;21;11.35;11.35
2024-06-02;22;25.01;25.01
2024-06-02;23;28.87;28.87
2024-06-02;24;13.42;13.42
2024-06-03;1;9.16;9.16
2024-06-03;2;14.10;14.10
2024-06-03;3;14.10;14.10
2024-06-03;4;12.50;12.50
2024-06-03;5;14.32;14.32
2024-06-03;6;10.15;10.15
2024-06-03;7;35.01;35.01
2024-06-03;8;37.94;37.94
2024-06-03;9;41.93;41.93
2024-06-03;10;35.00;35.00
2024-06-03;11;16.90;16.90
2024-06-03;12;22.20;5.44
2024-06-03;13;25.08;4.46
2024-06-03;14;25.08;8.30
2024-06-03;15;25.08;3.25
2024-06-03;16;22.20;1.31
2024-06-03;17;22.20;3.25
2024-06-03;18;25.08;11.86
2024-06-03;19;35.00;35.00
2024-06-03;20;49.22;49.22
2024-06-03;21;75.37;75.37
2024-06-03;22;102.15;102.15
2024-06-03;23;81.31;81.31
2024-06-03;24;63.30;63.30
2024-06-04;1;99.20;99.20
2024-06-04;2;92.72;92.72
2024-06-04;3;94.88;94.88
2024-06-04;4;84.82;84.82
2024-06-04;5;94.88;94.88
2024-06-04;6;95.40;95.40
2024-06-04;7;150.00;150.00
2024-06-04;8;175.55;175.55
2024-06-04;9;113.22;113.22
2024-06-04;10;81.82;81.82
2024-06-04;11;70.00;70.00
2024-06-04;12;63.40;37.30
2024-06-04;13;56.07;35.01
2024-06-04;14;54.88;35.00
2024-06-04;15;42.20;35.00
2024-06-04;16;42.00;27.50
2024-06-04;17;42.00;30.00
2024-06-04;18;42.20;35.01
2024-06-04;19;59.48;59.48
2024-06-04;20;67.18;67.18
2024-06-04;21;116.24;116.24
2024-06-04;22;171.15;171.15
2024-06-04;23;157.00;157.00
2024-06-04;24;145.00;145.00
2024-06-05;1;117.01;117.01
2024-06-05;2;112.42;112.42
2024-06-05;3;110.00;110.00
2024-06-05;4;110.00;110.00
2024-06-05;5;104.68;104.68
2024-06-05;6;107.19;107.19
2024-06-05;7;110.00;110.00
2024-06-05;8;123.08;123.08
2024-06-05;9;120.22;120.22
2024-06-05;10;110.91;110.91
2024-06-05;11;81.56;81.56
2024-06-05;12;67.80;55.00
2024-06-05;13;63.50;50.21
2024-06-05;14;62.70;47.25
2024-06-05;15;62.70;35.01
2024-06-05;16;45.01;35.01
2024-06-05;17;45.01;35.01
2024-06-05;18;54.88;54.88
2024-06-05;19;79.00;79.00
2024-06-05;20;108.41;108.41
2024-06-05;21;124.12;124.12
2024-06-05;22;170.01;170.01
2024-06-05;23;124.07;124.07
2024-06-05;24;113.20;113.20
2024-06-06;1;103.72;103.72
2024-06-06;2;107.63;107.63
2024-06-06;3;110.30;110.30
2024-06-06;4;109.53;109.53
2024-06-06;5;110.00;110.00
2024-06-06;6;110.30;110.30
2024-06-06;7;112.88;112.88
2024-06-06;8;114.47;114.47
2024-06-06;9;101.44;101.44
2024-06-06;10;84.16;84.16
2024-06-06;11;81.15;81.15
2024-06-06;12;69.00;69.00
2024-06-06;13;62.00;62.00
2024-06-06;14;56.30;56.30
2024-06-06;15;56.20;56.20
2024-06-06;16;55.90;55.90
2024-06-06;17;62.00;62.00
2024-06-06;18;80.00;80.00
2024-06-06;19;90.00;90.00
2024-06-06;20;100.30;100.30
2024-06-06;21;115.23;115.23
2024-06-06;22;122.37;122.37
2024-06-06;23;116.87;116.87
2024-06-06;24;110.41;110.41
2024-06-07;1;98.98;98.98
2024-06-07;2;98.00;98.00
2024-06-07;3;95.00;95.00
2024-06-07;4;97.79;97.79
2024-06-07;5;97.79;97.79
2024-06-07;6;98.00;98.00
2024-06-07;7;98.00;98.00
2024-06-07;8;99.82;99.82
2024-06-07;9;103.49;103.49
2024-06-07;10;97.65;97.65
2024-06-07;11;78.20;78.20
2024-06-07;12;52.40;52.40
2024-06-07;13;50.69;50.69
2024-06-07;14;45.10;45.10
2024-06-07;15;42.45;39.50
2024-06-07;16;53.90;38.10
2024-06-07;17;55.80;38.10
2024-06-07;18;55.80;40.00
2024-06-07;19;56.20;56.20
2024-06-07;20;82.84;82.84
2024-06-07;21;94.20;94.20
2024-06-07;22;100.00;100.00
2024-06-07;23;99.94;99.94
2024-06-07;24;99.40;99.40
2024-06-08;1;95.09;95.09
2024-06-08;2;90.00;90.00
2024-06-08;3;85.86;85.86
2024-06-08;4;85.64;85.64
2024-06-08;5;85.64;85.64
2024-06-08;6;85.88;85.88
2024-06-08;7;99.35;99.35
2024-06-08;8;101.44;101.44
2024-06-08;9;100.30;100.30
2024-06-08;10;94.01;94.01
2024-06-08;11;70.20;70.20
2024-06-08;12;51.44;51.44
2024-06-08;13;42.10;42.10
2024-06-08;14;41.60;41.60
2024-06-08;15;35.13;35.13
2024-06-08;16;35.00;35.00
2024-06-08;17;30.49;30.49
2024-06-08;18;25.30;25.30
2024-06-08;19;35.01;35.01
2024-06-08;20;47.70;47.70
2024-06-08;21;85.03;85.03
2024-06-08;22;101.12;101.12
2024-06-08;23;100.76;100.76
2024-06-08;24;90.00;90.00
2024-06-09;1;46.00;35.13
2024-06-09;2;42.00;22.41
2024-06-09;3;42.00;12.76
2024-06-09;4;41.80;8.46
2024-06-09;5;41.80;8.94
2024-06-09;6;41.80;22.99
2024-06-09;7;41.80;10.00
2024-06-09;8;5.00;5.00
