name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
porto,2022-11-27T10:00:00,12.3,12.3,9.8,84.74,0,0,,0,0,28.8,16.6,172,1023,98.2,4.2,137.3,0.5,1,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T11:00:00,13.2,13.2,11.7,90.65,0,0,,0,0,33.1,19.9,178,1023,100,7.7,154.1,0.6,2,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T12:00:00,12,12,11,93.45,0,0,,0,0,13,18.6,158,1023,44.1,9.5,149.6,0.5,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T13:00:00,12.8,12.8,11.8,93.64,0,0,,0,0,33.8,17.8,177,1022,88.9,10,107.7,0.4,1,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T14:00:00,13.8,13.8,12.8,93.69,0,0,,0,0,30.2,14.8,158,1022,88.9,10,37.7,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T15:00:00,15,15,13.7,92.43,0,0,,0,0,22.3,14.7,181,1021.1,82.2,9.2,91.6,0.3,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T16:00:00,14,14,13.8,98.93,0,0,,0,0,28.4,15.4,295,1022,98.2,5.2,57.3,0.2,1,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T17:00:00,14,14,12.2,88.71,0,0,,0,0,28.4,20.8,335,1022.8,98.2,9.7,24.1,0.1,0,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T18:00:00,14.2,14.2,11,80.81,0,0,,0,0,22.3,21.1,340,1023,42.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-27T19:00:00,13,13,9,76.68,0,0,,0,0,37.8,13,330,1024,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-27T20:00:00,13,13,10,82.01,0,0,,0,0,29.5,16.6,350,1024,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-27T21:00:00,11,11,10,93.55,0,0,,0,0,27.4,5.4,360,1025,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-27T22:00:00,10,10,9,93.5,0,0,,0,0,20.2,3.6,330.2,1025,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-27T23:00:00,10,10,9,93.5,0,0,,0,0,14,3.6,317.1,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T00:00:00,8,7.4,7,93.4,0,0,,0,0,13.7,5.4,120,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T01:00:00,9,9,8,93.45,0,0,,0,0,12.2,3.6,130,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T02:00:00,8,7.4,8,100,0,0,,0,0,11.5,5.4,30,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T03:00:00,9,7.9,8,93.45,0,0,,0,0,10.4,7.6,150,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T04:00:00,9,7.9,8,93.45,0,0,,0,0,10.4,7.6,150,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T05:00:00,9,7.9,8,93.45,0,0,,0,0,11.9,7.6,110,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T06:00:00,8,8,7,93.4,0,0,,0,0,12.6,1.8,82.2,1026,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T07:00:00,7.8,5.3,7.7,98.88,0,0,,0,0,8.3,14.7,128,1026.8,30.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T08:00:00,7.7,5.7,7.7,100,0,0,,0,0,7.9,10.6,138,1027,30.9,9.7,2.3,0,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T09:00:00,8.8,7.5,7.8,93.55,0,0,,0,0,11.2,8.6,126,1027.1,40.8,10,60.2,0.2,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T10:00:00,10.8,10.8,10,94.59,0,0,,0,0,11.5,10.2,133,1028,37.4,9.2,182.8,0.7,2,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T11:00:00,12,12,10.2,88.54,0,0,,0,0,11.9,0.9,46,1028,82.4,10,245,0.9,2,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T12:00:00,14,14,11,82.18,0,0,,0,0,15.5,7.7,154,1028,33.3,10,272.1,1,3,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T13:00:00,15,15,10,72.03,0,0,,0,0,20.9,9.9,310,1027,30.9,10,330.3,1.2,3,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T14:00:00,14.3,14.3,10,75.21,0,0,,0,0,24.8,5.8,272,1026.8,82.4,10,311.8,1.1,3,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T15:00:00,14.4,14.4,10,74.63,0,0,,0,0,25.2,13.6,325,1026.8,79.8,10,216.5,0.8,2,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T16:00:00,14.2,14.2,10,76.02,0,0,,0,0,23.4,9.4,332,1026,30.9,10,144.9,0.5,1,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T17:00:00,13.2,13.2,10.2,82.03,0,0,,0,0,16.9,6.9,320,1026.2,30.9,10,41.2,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T18:00:00,11.2,11.2,10,92.37,0,0,,0,0,13.3,3.2,360,1026.8,49.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T19:00:00,10.1,10.1,9.1,93.51,0,0,,0,0,14.4,0.2,0,1027,29.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08558199999,08545099999"
porto,2022-11-28T20:00:00,8.5,8.5,8.3,98.89,0,0,,0,0,13.7,3.3,30,1027,27.2,5.8,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-28T21:00:00,8,8,8,100,0,0,,0,0,12.6,0,0,1027,88.8,7,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-28T22:00:00,9,9,9,100,0,0,,0,0,11.5,3.6,22.4,1027,91.5,10,0,0,0,,Overcast,cloudy,LPPR
porto,2022-11-28T23:00:00,9,7.9,8,93.45,0,0,,0,0,11.2,7.6,90,1027,77.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T00:00:00,9,7.2,9,100,0,0,,0,0,11.2,11.2,110,1026,27.1,9,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T01:00:00,8,6.8,8,100,0,0,,0,0,10.4,7.6,100,1026,27.1,9,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T02:00:00,9,7.6,8,93.45,0,0,,0,0,10.8,9.4,110,1026,45.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T03:00:00,8,8,8,100,0,0,,0,0,12.2,3.6,94.7,1025,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T04:00:00,8,7.4,7,93.4,0,0,,0,0,13.3,5.4,88.4,1025,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T05:00:00,7,7,6,93.35,0,0,,0,0,14.4,1.8,94.1,1025,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2022-11-29T06:00:00,7,7,7,100,0,0,,0,0,14.8,0,0,1025,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2022-11-29T07:00:00,6.5,6.5,5.7,94.4,0,0,,0,0,14.8,4.8,80,1025,100,10,0,0,0,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T08:00:00,6.5,5.8,6.5,100,0,0,,0,0,15.5,5.1,110,1025,100,10,2.2,0,0,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T09:00:00,7.5,7.5,6.6,93.64,0,0,,0,0,16.2,3.6,180,1025,90,10,61.4,0.2,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T10:00:00,9,8.1,8,93.45,0,0,,0,0,15.8,6.9,140,1025,100,10,132.5,0.5,1,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T11:00:00,11.2,11.2,9.2,87.49,0,0,,0,0,14.4,5.4,127,1025,99.4,10,192.4,0.7,2,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T12:00:00,13,13,10.2,82.98,0,0,,0,0,12.6,7.6,117,1024,60,10,324.4,1.2,3,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T13:00:00,15,15,9.2,68.11,0,0,,0,0,10.1,3.6,114.2,1023,27.2,10,395.6,1.4,4,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T14:00:00,15,15,9.2,68.11,0,0,,0,0,9,4.6,280,1022,46.3,10,373,1.3,4,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T15:00:00,15.7,15.7,10.2,69.58,0,0,,0,0,10.8,1.4,343,1021.8,51,10,305.6,1.1,3,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T16:00:00,14.8,14.8,10,72.8,0,0,,0,0,10.4,0.6,0,1021,92.6,10,167.9,0.6,2,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T17:00:00,13.2,13.2,9.3,77.56,0,0,,0,0,8.3,3.3,250,1021,85.9,10,50,0.2,1,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T18:00:00,11,11,9.2,88.86,0,0,,0,0,7.2,0.4,360,1021,31.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-29T19:00:00,10,10,8,87.38,0,0,,0,0,7.6,0,0,1021,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T20:00:00,9,9,8,93.45,0,0,,0,0,6.8,0,0,1021,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T21:00:00,10,8.4,9,93.5,0,0,,0,0,7.9,11.2,130,1020,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-29T22:00:00,10,7.9,9,93.5,0,0,,0,0,11.2,14.8,120,1020,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPR
porto,2022-11-29T23:00:00,9,7,8,93.45,0,0,,0,0,15.1,13,130,1019,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T00:00:00,10,7.5,8,87.38,0,0,,0,0,16.6,18.4,120,1019,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T01:00:00,10,7.7,8,87.38,0,0,,0,0,17.3,16.6,120,1018,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T02:00:00,10,7.7,8,87.38,0,0,,0,0,18.4,16.6,120,1017,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T03:00:00,10,7.5,8,87.38,0,0,,0,0,18.7,18.4,120,1017,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T04:00:00,10,7.5,8,87.38,0,0,,0,0,19.8,18.4,120,1016,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T05:00:00,10,7.5,8,87.38,0,0,,0,0,19.8,18.4,120,1015,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T06:00:00,10,7.9,8,87.38,0,0,,0,0,21.2,14.8,130,1015,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T07:00:00,10,8,7.3,83.51,0,0,,0,0,24.1,14.1,125,1014.4,89,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08558199999,08545099999"
porto,2022-11-30T08:00:00,9.2,6.4,9,98.89,0,0,,0,0,25.2,19.6,140,1015,88.9,5.5,0.4,0,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T09:00:00,10.2,10.2,9,92.31,0,0,,0,0,28.4,22.7,132,1014.2,89.8,5.7,16.1,0.1,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T10:00:00,10.2,10.2,9.2,93.51,0,0,,0,0,30.6,20.8,133,1014,88.9,8,67.2,0.2,1,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T11:00:00,10.3,10.3,10,97.82,0,0,,0,0,34.9,23.5,125,1013.8,90.7,3.5,54.4,0.2,1,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T12:00:00,10.5,10.5,10.2,98.24,0,0,,0,0,36,20.9,135,1012.1,91.5,2.5,78.4,0.3,1,,Overcast,cloudy,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T13:00:00,11.2,11.2,11,98.91,0,0,,0,0,34.9,19.3,133,1011.8,90.7,10,91.9,0.3,1,,Overcast,cloudy,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T14:00:00,12.2,12.2,11,92.59,0,0,,0,0,35.3,17.2,133,1011,88.9,5.8,42.9,0.2,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T15:00:00,11.5,11.5,11,96.95,0,0,,0,0,33.1,14.3,122,1011,89.8,4.6,36.3,0.1,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T16:00:00,11.3,11.3,11.2,98.91,0,0,,0,0,31,20.5,125,1011,88.9,3.3,25,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T17:00:00,11.2,11.2,10.3,94.6,0,0,,0,0,27.7,16.3,117,1011.8,88.9,6.7,8.3,0,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T18:00:00,11.3,11.3,10.3,93.57,0,0,,0,0,20.5,12.4,108,1012,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-11-30T19:00:00,11,11,10,93.55,0,0,,0,0,24.5,16.6,110,1012,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T20:00:00,11,11,10,93.55,0,0,,0,0,24.5,16.6,100,1013,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T21:00:00,12,12,9,81.88,0,0,,0,0,23.8,13,100,1013,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-11-30T22:00:00,11,11,10,93.55,0,0,,0,0,22,9.4,80,1014,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPR
porto,2022-11-30T23:00:00,12,12,9,81.88,0,0,,0,0,21.6,13,90,1014,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-12-01T00:00:00,12,12,9,81.88,0,0,,0,0,21.6,11.2,100,1015,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-12-01T01:00:00,11,11,8,81.75,0,0,,0,0,20.5,14.8,120,1014,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-12-01T02:00:00,10,9.1,8,87.38,0,0,,0,0,19.8,7.6,80,1014,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-12-01T03:00:00,10,8.7,8,87.38,0,0,,0,0,18.7,9.4,70,1014,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2022-12-01T04:00:00,10,8.7,7,81.62,0,0,,0,0,18.7,9.4,80,1014,4.2,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-01T05:00:00,10,8.2,7,81.62,0,0,,0,0,17.6,13,120,1013,1.2,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-01T06:00:00,9,7.2,7,87.29,0,0,,0,0,16.9,11.2,40,1014,6.7,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-01T07:00:00,6.8,6.8,6,94.42,0,0,,0,0,16.9,1.8,52.9,1014.8,8.5,10,0,0,0,,Clear,clear-night,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T08:00:00,6,6,5.2,94.38,0,0,,0,0,15.1,3.6,20,1015.8,27.7,10,2.3,0,0,,Partially cloudy,partly-cloudy-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T09:00:00,9,8,7.6,90.63,0,0,,0,0,18.4,7.5,56,1016,21.5,10,80.3,0.3,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T10:00:00,12.8,12.8,7,67.66,0,0,,0,0,19.4,10.9,75,1016.8,4.3,10,219.4,0.8,2,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T11:00:00,14,14,7,62.72,0,0,,0,0,20.5,11.2,77,1016.8,3.9,10,337.2,1.2,3,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T12:00:00,15.2,15.2,7.3,59.07,0,0,,0,0,23,17.6,108,1015.8,0,10,427.2,1.5,4,,Clear,clear-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T13:00:00,16,16,7.3,56.4,0,0,,0,0,28.8,14.7,95,1014.8,0,10,454.5,1.6,5,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T14:00:00,17,17,8.2,56.03,0,0,,0,0,29.9,14.7,67,1014,0,10,421.6,1.5,4,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T15:00:00,17,17,8.8,58.45,0,0,,0,0,29.5,10.9,68,1013.8,0,10,336,1.2,3,,Clear,clear-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T16:00:00,17.7,17.7,8.3,54.34,0,0,,0,0,26.3,7.9,82,1013.8,0,10,206.1,0.7,2,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T17:00:00,14,14,7,62.72,0,0,,0,0,21.6,9.9,130,1014,0,10,60.5,0.2,1,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T18:00:00,12.8,12.8,5.4,61.01,0,0,,0,0,21.6,9,90,1014,0,10,0,0,0,,Clear,clear-night,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-01T19:00:00,10,8.4,5,71.09,0,0,,0,0,21.6,11.2,100,1015,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-01T20:00:00,9,7.6,5,76.03,0,0,,0,0,20.9,9.4,90,1015,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-01T21:00:00,9,9,5,76.03,0,0,,0,0,22.3,3.6,67.9,1015,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-01T22:00:00,9,7.5,4,70.88,0,0,,0,0,24.1,9.4,90,1015,0,10,0,0,0,,Clear,clear-night,LPPR
porto,2022-12-01T23:00:00,7,6.2,3,75.69,0,0,,0,0,25.2,5.4,100,1015,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T00:00:00,6,4.4,3,81.08,0,0,,0,0,26.3,7.6,120,1015,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T01:00:00,9,6.7,4,70.89,0,0,,0,0,27.7,14.8,110,1014,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T02:00:00,7,5.2,3,75.69,0,0,,0,0,28.8,9.4,100,1014,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T03:00:00,8,5.5,3,70.7,0,0,,0,0,29.5,14.8,110,1014,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T04:00:00,7,5.2,3,75.69,0,0,,0,0,29.5,9.4,120,1013,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T05:00:00,5,3.9,1,75.35,0,0,,0,0,28.8,5.4,120,1013,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T06:00:00,8,5.3,3,70.7,0,0,,0,0,29.2,16.6,90,1013,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T07:00:00,7,4.6,2,70.45,0,0,,0,0,31.3,12.6,90,1012,0,10,0,0,0,,Clear,clear-night,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T08:00:00,7.2,4.1,2,69.66,0,0,,0,0,32.4,17.4,100,1012,0,10,2.3,0,0,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T09:00:00,8.1,5.4,2,65.67,0,0,,0,0,33.1,16.3,99,1012,0,10,90.6,0.3,1,,Clear,clear-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T10:00:00,9.7,6.8,2.7,61.66,0,0,,0,0,32.8,21.9,100,1012.8,0,10,238.9,0.9,2,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T11:00:00,12,12,3.3,55.37,0,0,,0,0,34.6,19.2,100,1012,0,10,362.6,1.3,4,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T12:00:00,12.5,12.5,3.4,54.07,0,0,,0,0,34.6,18.2,80,1012,0,10,439.6,1.6,4,,Clear,clear-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T13:00:00,13.3,13.3,3.5,51.35,0,0,,0,0,32,20.7,100,1011,0,10,461.5,1.7,5,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T14:00:00,14.2,14.2,4.5,52.17,0,0,,0,0,29.2,16.9,136,1010,0,10,425.8,1.5,4,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T15:00:00,14.2,14.2,4.1,50.65,0,0,,0,0,25.6,14.7,167,1010,0,10,336.1,1.2,3,,Clear,clear-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T16:00:00,14.2,14.2,4.8,53.39,0,0,,0,0,22,14.4,110,1010,0,10,204,0.7,2,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T17:00:00,12,12,4.5,60.1,0,0,,0,0,18,11.1,120,1010,0,10,59,0.2,1,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T18:00:00,10.7,10.7,4.7,66.1,0,0,,0,0,20.9,11.6,88,1009.8,0,10,0,0,0,,Clear,clear-night,"08544099999,LPPR,LPOV,08558199999,08545099999"
porto,2022-12-02T19:00:00,9,7,4,70.89,0,0,,0,0,24.1,13,100,1010,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T20:00:00,10,7.9,3,61.78,0,0,,0,0,23.8,14.8,100,1010,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T21:00:00,9,6.5,3,66.07,0,0,,0,0,25.6,16.6,110,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-02T22:00:00,8,5,3,70.69,0,0,,0,0,27,18.4,110,1009,0,10,0,0,0,,Clear,clear-night,LPPR
porto,2022-12-02T23:00:00,8,5.3,4,75.86,0,0,,0,0,27,16.6,110,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T00:00:00,8,4.8,4,75.86,0,0,,0,0,26.3,20.5,110,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T01:00:00,8,4.6,4,75.86,0,0,,0,0,24.8,22.3,110,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T02:00:00,8,4.8,4,75.86,0,0,,0,0,24.8,20.5,110,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T03:00:00,8,5,4,75.86,0,0,,0,0,24.8,18.4,120,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T04:00:00,8,5,4,75.86,0,0,,0,0,24.8,18.4,100,1009,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T05:00:00,8,4.8,4,75.86,0,0,,0,0,24.5,20.5,100,1008,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T06:00:00,7,3.8,3,75.69,0,0,,0,0,24.5,18.4,100,1008,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2022-12-03T07:00:00,6.8,4.3,3,76.55,0,0,,0,0,26.3,12.9,100,1008,0,10,0,0,0,,Clear,clear-night,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-03T08:00:00,5.8,3.4,3,82.01,0,0,,0,0,25.9,11.4,90,1008,0,10,1.9,0,0,,Clear,clear-day,"LPPR,LPOV,08558199999,08545099999"
porto,2022-12-03T09:00:00,7.7,5.5,3.4,74.19,0,0,,0,0,25.2,12.2,80,1008,0,10,86,0.3,1,,Clear,clear-day,"08544099999,LPPR,LPOV,08558199999,08545099999"
